row,t,sig_ps,V1,V2,V3,V4,V5,V6
50,6.1358972551092315,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cook_at_home_1,dairy_products_1
51,6.573853150122919,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cook_at_home_1,go_to_gym_1
52,5.952484029398114,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cook_at_home_1,drink_coffee_1
53,6.147758394034801,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,dairy_products_1,go_to_gym_1
54,7.305158919732165,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,dairy_products_1,drink_coffee_1
55,6.208270041000448,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,go_to_gym_1,drink_coffee_1
56,3.5095551543238024,0.76,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cigarettes_1,grocery_1
57,2.9974985011944972,0.57,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cigarettes_1,tennis_1
58,1.9368557534726154,0.2,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cigarettes_1,skiing_1
59,1.927228740663791,0.23,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cigarettes_1,podcast_1
60,2.9672930893064313,0.61,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cigarettes_1,driving_1
61,3.8706700944817585,0.73,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cigarettes_1,cook_at_home_1
62,3.8577827354820986,0.78,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cigarettes_1,dairy_products_1
63,2.8903538149046426,0.54,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cigarettes_1,go_to_gym_1
64,4.400421710436206,0.8,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cigarettes_1,drink_coffee_1
65,3.2999533594095207,0.63,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,grocery_1,tennis_1
66,2.6922710775683343,0.43,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,grocery_1,skiing_1
67,1.9987939979719964,0.19,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,grocery_1,podcast_1
68,3.7299215294169703,0.72,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,grocery_1,driving_1
69,3.573190588559433,0.66,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,grocery_1,cook_at_home_1
70,4.249755019645506,0.78,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,grocery_1,dairy_products_1
71,3.370198332439271,0.68,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,grocery_1,go_to_gym_1
72,5.643838768158424,0.99,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,grocery_1,drink_coffee_1
73,2.1312645014109277,0.24,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,tennis_1,skiing_1
74,1.8473102278547935,0.12,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,tennis_1,podcast_1
75,2.9166767176128077,0.59,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,tennis_1,driving_1
76,4.069389040934516,0.85,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,tennis_1,cook_at_home_1
77,3.3255307826686704,0.69,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,tennis_1,dairy_products_1
78,3.2614632068987834,0.59,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,tennis_1,go_to_gym_1
79,4.601902333792716,0.88,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,tennis_1,drink_coffee_1
80,1.3792551382148726,0.04,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,skiing_1,podcast_1
81,2.2213223980970507,0.24,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,skiing_1,driving_1
82,3.0859860401210772,0.61,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,skiing_1,cook_at_home_1
83,2.6555562991999246,0.41,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,skiing_1,dairy_products_1
84,2.3545352167151434,0.28,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,skiing_1,go_to_gym_1
85,3.8404760322951548,0.77,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,skiing_1,drink_coffee_1
86,2.507817659745555,0.35,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,podcast_1,driving_1
87,3.040432483447047,0.64,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,podcast_1,cook_at_home_1
88,2.702725671263002,0.5,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,podcast_1,dairy_products_1
89,1.9872848838891468,0.19,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,podcast_1,go_to_gym_1
90,3.9798944073012485,0.85,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,podcast_1,drink_coffee_1
91,2.2546732094250945,0.32,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,driving_1,cook_at_home_1
92,3.5186408765677872,0.7,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,driving_1,dairy_products_1
93,4.004720524643965,0.79,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,driving_1,go_to_gym_1
94,3.4801041432434214,0.69,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,driving_1,drink_coffee_1
95,5.392066986579212,0.96,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cook_at_home_1,dairy_products_1
96,4.588189951579431,0.9,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cook_at_home_1,go_to_gym_1
97,5.084845656648985,0.91,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,cook_at_home_1,drink_coffee_1
98,4.245668984508625,0.83,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,dairy_products_1,go_to_gym_1
99,6.100358489574633,0.99,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,dairy_products_1,drink_coffee_1
100,6.361371877430683,0.96,big_cities_1,own_homes_1,computer_preference_1,vegetarian_1,go_to_gym_1,drink_coffee_1
101,6.544197487429138,0.99,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,grocery_1,tennis_1
102,3.640770978816819,0.75,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,grocery_1,skiing_1
103,3.6959374927507214,0.73,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,grocery_1,podcast_1
104,5.930283765891048,0.96,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,grocery_1,driving_1
105,5.786624838369417,0.97,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,grocery_1,cook_at_home_1
106,6.870197567870888,1,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,grocery_1,dairy_products_1
107,5.960987090698883,0.96,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,grocery_1,go_to_gym_1
108,7.02338201579827,1,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,grocery_1,drink_coffee_1
109,2.658507329730572,0.41,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,tennis_1,skiing_1
110,2.880640581777692,0.47,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,tennis_1,podcast_1
111,4.654726376766385,0.92,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,tennis_1,driving_1
112,4.660812122165808,0.96,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,tennis_1,cook_at_home_1
113,4.293599643847916,0.85,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,tennis_1,dairy_products_1
114,4.370879701257857,0.88,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,tennis_1,go_to_gym_1
115,4.814587344953099,0.93,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,tennis_1,drink_coffee_1
116,1.7092712871392468,0.13,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,skiing_1,podcast_1
117,2.8932269518393077,0.51,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,skiing_1,driving_1
118,3.2531532970284536,0.63,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,skiing_1,cook_at_home_1
119,2.6781013225437085,0.44,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,skiing_1,dairy_products_1
120,2.493245748198254,0.34,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,skiing_1,go_to_gym_1
121,2.797430218120094,0.6,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,skiing_1,drink_coffee_1
122,3.3337309573472065,0.64,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,podcast_1,driving_1
123,4.1145606672927615,0.8,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,podcast_1,cook_at_home_1
124,4.1438551596318565,0.87,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,podcast_1,dairy_products_1
125,2.5224938941611903,0.34,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,podcast_1,go_to_gym_1
126,4.187652271125182,0.81,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,podcast_1,drink_coffee_1
127,2.311853377567443,0.31,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,driving_1,cook_at_home_1
128,3.8100648299498703,0.76,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,driving_1,dairy_products_1
129,4.404490584109877,0.87,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,driving_1,go_to_gym_1
130,3.014190968260827,0.58,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,driving_1,drink_coffee_1
131,4.605100752052462,0.86,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,cook_at_home_1,dairy_products_1
132,4.377000466399926,0.87,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,cook_at_home_1,go_to_gym_1
133,3.952668778254289,0.88,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,cook_at_home_1,drink_coffee_1
134,5.120456150540576,0.95,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,dairy_products_1,go_to_gym_1
135,5.514063343876901,0.98,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,dairy_products_1,drink_coffee_1
136,4.769232858345971,0.96,big_cities_1,own_homes_1,computer_preference_1,cigarettes_1,go_to_gym_1,drink_coffee_1
137,4.141581765058343,0.84,big_cities_1,own_homes_1,computer_preference_1,grocery_1,tennis_1,skiing_1
138,3.4134252406175585,0.71,big_cities_1,own_homes_1,computer_preference_1,grocery_1,tennis_1,podcast_1
139,5.543963418358534,0.99,big_cities_1,own_homes_1,computer_preference_1,grocery_1,tennis_1,driving_1
140,4.919561408223049,0.91,big_cities_1,own_homes_1,computer_preference_1,grocery_1,tennis_1,cook_at_home_1
141,5.715613625355251,0.99,big_cities_1,own_homes_1,computer_preference_1,grocery_1,tennis_1,dairy_products_1
142,6.532670310185319,0.99,big_cities_1,own_homes_1,computer_preference_1,grocery_1,tennis_1,go_to_gym_1
143,7.242710178877541,0.99,big_cities_1,own_homes_1,computer_preference_1,grocery_1,tennis_1,drink_coffee_1
144,2.7384577419828795,0.47,big_cities_1,own_homes_1,computer_preference_1,grocery_1,skiing_1,podcast_1
145,4.459737550629584,0.83,big_cities_1,own_homes_1,computer_preference_1,grocery_1,skiing_1,driving_1
146,4.301766858002285,0.83,big_cities_1,own_homes_1,computer_preference_1,grocery_1,skiing_1,cook_at_home_1
147,4.37432204146103,0.89,big_cities_1,own_homes_1,computer_preference_1,grocery_1,skiing_1,dairy_products_1
148,3.85504205306373,0.75,big_cities_1,own_homes_1,computer_preference_1,grocery_1,skiing_1,go_to_gym_1
149,4.807264489743874,0.95,big_cities_1,own_homes_1,computer_preference_1,grocery_1,skiing_1,drink_coffee_1
150,3.9928138995585956,0.8,big_cities_1,own_homes_1,computer_preference_1,grocery_1,podcast_1,driving_1
151,4.04241909313045,0.82,big_cities_1,own_homes_1,computer_preference_1,grocery_1,podcast_1,cook_at_home_1
152,3.8156038231335057,0.8,big_cities_1,own_homes_1,computer_preference_1,grocery_1,podcast_1,dairy_products_1
153,3.458826164964754,0.71,big_cities_1,own_homes_1,computer_preference_1,grocery_1,podcast_1,go_to_gym_1
154,5.148593073278572,0.94,big_cities_1,own_homes_1,computer_preference_1,grocery_1,podcast_1,drink_coffee_1
155,3.00590596509321,0.51,big_cities_1,own_homes_1,computer_preference_1,grocery_1,driving_1,cook_at_home_1
156,4.774294472334245,0.88,big_cities_1,own_homes_1,computer_preference_1,grocery_1,driving_1,dairy_products_1
157,6.035420958814164,0.95,big_cities_1,own_homes_1,computer_preference_1,grocery_1,driving_1,go_to_gym_1
158,4.225233411990468,0.81,big_cities_1,own_homes_1,computer_preference_1,grocery_1,driving_1,drink_coffee_1
159,4.964091969472722,0.92,big_cities_1,own_homes_1,computer_preference_1,grocery_1,cook_at_home_1,dairy_products_1
160,4.815781096466188,0.91,big_cities_1,own_homes_1,computer_preference_1,grocery_1,cook_at_home_1,go_to_gym_1
161,4.571591678488725,0.91,big_cities_1,own_homes_1,computer_preference_1,grocery_1,cook_at_home_1,drink_coffee_1
162,5.766125913382497,0.95,big_cities_1,own_homes_1,computer_preference_1,grocery_1,dairy_products_1,go_to_gym_1
163,6.4637739433567365,0.97,big_cities_1,own_homes_1,computer_preference_1,grocery_1,dairy_products_1,drink_coffee_1
164,6.4192235604777865,0.96,big_cities_1,own_homes_1,computer_preference_1,grocery_1,go_to_gym_1,drink_coffee_1
165,2.1056896196424035,0.22,big_cities_1,own_homes_1,computer_preference_1,tennis_1,skiing_1,podcast_1
166,3.10495394415531,0.61,big_cities_1,own_homes_1,computer_preference_1,tennis_1,skiing_1,driving_1
167,3.548420441212494,0.73,big_cities_1,own_homes_1,computer_preference_1,tennis_1,skiing_1,cook_at_home_1
168,2.8109124060156936,0.58,big_cities_1,own_homes_1,computer_preference_1,tennis_1,skiing_1,dairy_products_1
169,2.737660595717735,0.44,big_cities_1,own_homes_1,computer_preference_1,tennis_1,skiing_1,go_to_gym_1
170,3.762187783425624,0.78,big_cities_1,own_homes_1,computer_preference_1,tennis_1,skiing_1,drink_coffee_1
171,3.6728021064694722,0.78,big_cities_1,own_homes_1,computer_preference_1,tennis_1,podcast_1,driving_1
172,4.412976398171947,0.89,big_cities_1,own_homes_1,computer_preference_1,tennis_1,podcast_1,cook_at_home_1
173,4.341699002515658,0.91,big_cities_1,own_homes_1,computer_preference_1,tennis_1,podcast_1,dairy_products_1
174,3.3093789974072165,0.6,big_cities_1,own_homes_1,computer_preference_1,tennis_1,podcast_1,go_to_gym_1
175,4.581050291212509,0.89,big_cities_1,own_homes_1,computer_preference_1,tennis_1,podcast_1,drink_coffee_1
176,2.5905122653864945,0.46,big_cities_1,own_homes_1,computer_preference_1,tennis_1,driving_1,cook_at_home_1
177,5.00538331401946,0.94,big_cities_1,own_homes_1,computer_preference_1,tennis_1,driving_1,dairy_products_1
178,6.069762798871655,0.99,big_cities_1,own_homes_1,computer_preference_1,tennis_1,driving_1,go_to_gym_1
179,4.075307363660098,0.84,big_cities_1,own_homes_1,computer_preference_1,tennis_1,driving_1,drink_coffee_1
180,5.093104743373399,0.96,big_cities_1,own_homes_1,computer_preference_1,tennis_1,cook_at_home_1,dairy_products_1
181,6.39489217647574,1,big_cities_1,own_homes_1,computer_preference_1,tennis_1,cook_at_home_1,go_to_gym_1
182,4.687633175985656,0.92,big_cities_1,own_homes_1,computer_preference_1,tennis_1,cook_at_home_1,drink_coffee_1
183,5.885373722088077,0.99,big_cities_1,own_homes_1,computer_preference_1,tennis_1,dairy_products_1,go_to_gym_1
184,6.487910294777734,1,big_cities_1,own_homes_1,computer_preference_1,tennis_1,dairy_products_1,drink_coffee_1
185,6.99072842406523,0.99,big_cities_1,own_homes_1,computer_preference_1,tennis_1,go_to_gym_1,drink_coffee_1
186,2.5355245644968774,0.43,big_cities_1,own_homes_1,computer_preference_1,skiing_1,podcast_1,driving_1
187,2.9369125267217377,0.56,big_cities_1,own_homes_1,computer_preference_1,skiing_1,podcast_1,cook_at_home_1
188,2.623762964333787,0.45,big_cities_1,own_homes_1,computer_preference_1,skiing_1,podcast_1,dairy_products_1
189,2.0822021722212387,0.23,big_cities_1,own_homes_1,computer_preference_1,skiing_1,podcast_1,go_to_gym_1
190,3.107439146290953,0.62,big_cities_1,own_homes_1,computer_preference_1,skiing_1,podcast_1,drink_coffee_1
191,2.39003997696978,0.38,big_cities_1,own_homes_1,computer_preference_1,skiing_1,driving_1,cook_at_home_1
192,3.5659958302825348,0.69,big_cities_1,own_homes_1,computer_preference_1,skiing_1,driving_1,dairy_products_1
193,3.1417084772211212,0.58,big_cities_1,own_homes_1,computer_preference_1,skiing_1,driving_1,go_to_gym_1
194,3.5985593281572044,0.73,big_cities_1,own_homes_1,computer_preference_1,skiing_1,driving_1,drink_coffee_1
195,4.3187041670569775,0.92,big_cities_1,own_homes_1,computer_preference_1,skiing_1,cook_at_home_1,dairy_products_1
196,3.867733278618721,0.72,big_cities_1,own_homes_1,computer_preference_1,skiing_1,cook_at_home_1,go_to_gym_1
197,4.456931062277996,0.93,big_cities_1,own_homes_1,computer_preference_1,skiing_1,cook_at_home_1,drink_coffee_1
198,3.2742680256688077,0.65,big_cities_1,own_homes_1,computer_preference_1,skiing_1,dairy_products_1,go_to_gym_1
199,5.901398647405556,0.97,big_cities_1,own_homes_1,computer_preference_1,skiing_1,dairy_products_1,drink_coffee_1
200,3.8062998465649427,0.82,big_cities_1,own_homes_1,computer_preference_1,skiing_1,go_to_gym_1,drink_coffee_1
201,2.821788163760964,0.45,big_cities_1,own_homes_1,computer_preference_1,podcast_1,driving_1,cook_at_home_1
202,4.142033197072993,0.85,big_cities_1,own_homes_1,computer_preference_1,podcast_1,driving_1,dairy_products_1
203,3.1959622597945687,0.6,big_cities_1,own_homes_1,computer_preference_1,podcast_1,driving_1,go_to_gym_1
204,3.5567334578574084,0.79,big_cities_1,own_homes_1,computer_preference_1,podcast_1,driving_1,drink_coffee_1
205,5.253339290639133,0.98,big_cities_1,own_homes_1,computer_preference_1,podcast_1,cook_at_home_1,dairy_products_1
206,3.9129923132942426,0.87,big_cities_1,own_homes_1,computer_preference_1,podcast_1,cook_at_home_1,go_to_gym_1
207,5.228041627860747,0.95,big_cities_1,own_homes_1,computer_preference_1,podcast_1,cook_at_home_1,drink_coffee_1
208,4.111546539411095,0.86,big_cities_1,own_homes_1,computer_preference_1,podcast_1,dairy_products_1,go_to_gym_1
209,6.3739359808071585,0.99,big_cities_1,own_homes_1,computer_preference_1,podcast_1,dairy_products_1,drink_coffee_1
210,4.074973671055508,0.81,big_cities_1,own_homes_1,computer_preference_1,podcast_1,go_to_gym_1,drink_coffee_1
211,3.05060535976325,0.59,big_cities_1,own_homes_1,computer_preference_1,driving_1,cook_at_home_1,dairy_products_1
212,3.212588363980983,0.58,big_cities_1,own_homes_1,computer_preference_1,driving_1,cook_at_home_1,go_to_gym_1
213,2.127191940652817,0.21,big_cities_1,own_homes_1,computer_preference_1,driving_1,cook_at_home_1,drink_coffee_1
214,4.421049124017806,0.92,big_cities_1,own_homes_1,computer_preference_1,driving_1,dairy_products_1,go_to_gym_1
215,2.934356494873821,0.56,big_cities_1,own_homes_1,computer_preference_1,driving_1,dairy_products_1,drink_coffee_1
216,3.8242374634502783,0.77,big_cities_1,own_homes_1,computer_preference_1,driving_1,go_to_gym_1,drink_coffee_1
217,5.489117274631602,0.97,big_cities_1,own_homes_1,computer_preference_1,cook_at_home_1,dairy_products_1,go_to_gym_1
218,5.569236340236194,0.99,big_cities_1,own_homes_1,computer_preference_1,cook_at_home_1,dairy_products_1,drink_coffee_1
219,5.104626358374591,0.91,big_cities_1,own_homes_1,computer_preference_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
220,7.0232823264999915,1,big_cities_1,own_homes_1,computer_preference_1,dairy_products_1,go_to_gym_1,drink_coffee_1
221,3.314339458478626,0.53,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,cigarettes_1,grocery_1
222,2.9202955541462976,0.5,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,cigarettes_1,tennis_1
223,1.656811606248833,0.14,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1
224,1.4429021564075086,0.1,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1
225,2.5893937050176015,0.47,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1
226,3.6167980312683112,0.72,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,cigarettes_1,cook_at_home_1
227,4.208511649722504,0.86,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,cigarettes_1,dairy_products_1
228,2.5724912330447434,0.43,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,cigarettes_1,go_to_gym_1
229,4.106021261831793,0.82,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,cigarettes_1,drink_coffee_1
230,3.425211480248197,0.67,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,grocery_1,tennis_1
231,2.3553412335300195,0.33,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,grocery_1,skiing_1
232,2.349932058721216,0.31,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,grocery_1,podcast_1
233,3.712754472618846,0.74,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,grocery_1,driving_1
234,3.4439045208630157,0.69,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,grocery_1,cook_at_home_1
235,4.610257507390821,0.84,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,grocery_1,dairy_products_1
236,2.813338533970726,0.45,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,grocery_1,go_to_gym_1
237,5.1111448155570915,0.92,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,grocery_1,drink_coffee_1
238,1.5120221406363834,0.09,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,tennis_1,skiing_1
239,1.5602053600394405,0.09,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,tennis_1,podcast_1
240,2.0095744846833887,0.24,big_cities_1,own_homes_1,news_phone_1,vegetarian_1,tennis_1,driving_1
