row,t,sig_ps,V1,V2,V3,V4,V5,V6,V7,V8
15,4.140729327341793,0.96,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,tennis_1,drink_coffee_1
16,1.485648445465726,0.11,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,podcast_1
17,2.4582477047820483,0.5,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,driving_1
18,3.245264045865346,0.78,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,cook_at_home_1
19,2.8975208094434435,0.69,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,dairy_products_1
20,2.157820357029496,0.34,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,go_to_gym_1
21,3.026261657685852,0.75,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,skiing_1,drink_coffee_1
22,2.888683463433726,0.61,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,driving_1
23,3.2877037689810984,0.85,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,cook_at_home_1
24,3.392348372605737,0.82,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,dairy_products_1
25,2.1722228163677815,0.34,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,go_to_gym_1
26,3.6273699395767083,0.86,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,podcast_1,drink_coffee_1
27,2.7454816142046177,0.54,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1,cook_at_home_1
28,4.090397728073815,0.92,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1,dairy_products_1
29,3.6189621941972483,0.88,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1,go_to_gym_1
30,4.022300038205105,0.91,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,driving_1,drink_coffee_1
31,5.257775653757181,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,cook_at_home_1,dairy_products_1
32,4.301434874633842,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,cook_at_home_1,go_to_gym_1
33,4.743575137881898,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,cook_at_home_1,drink_coffee_1
34,4.490610304885171,0.96,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,dairy_products_1,go_to_gym_1
35,5.346074103344216,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,dairy_products_1,drink_coffee_1
36,4.450306608133238,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,go_to_gym_1,drink_coffee_1
37,3.0118397588914245,0.7,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,skiing_1
38,3.2695675576795167,0.84,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,podcast_1
39,4.4411952939410835,0.94,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,driving_1
40,4.479308752439416,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,cook_at_home_1
41,5.003041187698605,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,dairy_products_1
42,4.255882132926346,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,go_to_gym_1
43,5.862728481659864,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,tennis_1,drink_coffee_1
44,2.3241365974672727,0.46,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,podcast_1
45,3.480526106529582,0.82,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,driving_1
46,3.8090506772243993,0.9,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,cook_at_home_1
47,3.5884365474023143,0.85,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,dairy_products_1
48,3.1966623801023455,0.75,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,go_to_gym_1
49,4.21520812557888,0.91,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,skiing_1,drink_coffee_1
50,3.419712478077108,0.82,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,driving_1
51,3.5977491686584706,0.85,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,cook_at_home_1
52,4.087719994172311,0.95,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,dairy_products_1
53,3.0973940295730613,0.71,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,go_to_gym_1
54,4.539713735952184,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,podcast_1,drink_coffee_1
55,3.365355742144675,0.84,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1,cook_at_home_1
56,5.072366223844275,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1,dairy_products_1
57,4.63656911468177,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1,go_to_gym_1
58,4.90737144896922,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,driving_1,drink_coffee_1
59,5.628521289209901,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,cook_at_home_1,dairy_products_1
60,4.40669473278757,0.95,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,cook_at_home_1,go_to_gym_1
61,5.504197104166636,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,cook_at_home_1,drink_coffee_1
62,4.980225607648418,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,dairy_products_1,go_to_gym_1
63,6.977942965393059,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,dairy_products_1,drink_coffee_1
64,5.838824147249498,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,grocery_1,go_to_gym_1,drink_coffee_1
65,1.8357263684866005,0.25,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,podcast_1
66,2.3171813061138544,0.46,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,driving_1
67,3.2332823809125255,0.84,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,cook_at_home_1
68,2.767694040659344,0.61,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,dairy_products_1
69,2.517446293541083,0.5,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,go_to_gym_1
70,3.281138198446305,0.83,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,skiing_1,drink_coffee_1
71,2.8004902470786397,0.62,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,driving_1
72,3.7849394726855334,0.87,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,cook_at_home_1
73,3.570883918231174,0.87,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,dairy_products_1
74,2.9473899789122076,0.62,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,go_to_gym_1
75,4.041096425168629,0.89,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,podcast_1,drink_coffee_1
76,2.8050242720789704,0.6,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1,cook_at_home_1
77,3.760494530125434,0.88,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1,dairy_products_1
78,3.98604927854297,0.92,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1,go_to_gym_1
79,4.383203525989264,0.94,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,driving_1,drink_coffee_1
80,5.125515763086104,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,cook_at_home_1,dairy_products_1
81,5.234431560062079,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,cook_at_home_1,go_to_gym_1
82,5.209575063319399,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,cook_at_home_1,drink_coffee_1
83,4.758472118548408,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,dairy_products_1,go_to_gym_1
84,5.644564147870599,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,dairy_products_1,drink_coffee_1
85,5.634250758241888,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,tennis_1,go_to_gym_1,drink_coffee_1
86,2.1479507168106915,0.35,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,driving_1
87,2.7988995475866276,0.64,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,cook_at_home_1
88,2.4006242917014897,0.42,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,dairy_products_1
89,1.9295674284701447,0.22,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,go_to_gym_1
90,3.054437139502337,0.73,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,podcast_1,drink_coffee_1
91,2.447296395606286,0.47,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1,cook_at_home_1
92,3.2839100333276465,0.77,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1,dairy_products_1
93,2.9908937900827595,0.75,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1,go_to_gym_1
94,3.6391635637188644,0.87,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,driving_1,drink_coffee_1
95,4.19363490154661,0.92,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,cook_at_home_1,dairy_products_1
96,3.6622020715291144,0.87,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,cook_at_home_1,go_to_gym_1
97,4.600178805582707,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,cook_at_home_1,drink_coffee_1
98,3.0435389753415074,0.73,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,dairy_products_1,go_to_gym_1
99,4.85078441767794,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,dairy_products_1,drink_coffee_1
100,3.979745177201823,0.89,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,skiing_1,go_to_gym_1,drink_coffee_1
101,2.5049153193561358,0.47,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1,cook_at_home_1
102,3.1936294687465168,0.75,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1,dairy_products_1
103,3.299076429872517,0.82,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1,go_to_gym_1
104,3.4454546656484566,0.9,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,driving_1,drink_coffee_1
105,4.588404326543398,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,cook_at_home_1,dairy_products_1
106,3.533092030523276,0.88,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,cook_at_home_1,go_to_gym_1
107,4.7797058944301565,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,cook_at_home_1,drink_coffee_1
108,3.48505455287312,0.84,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,dairy_products_1,go_to_gym_1
109,4.963168502953435,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,dairy_products_1,drink_coffee_1
110,4.026836890809511,0.93,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,podcast_1,go_to_gym_1,drink_coffee_1
111,3.302541007274057,0.89,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,cook_at_home_1,dairy_products_1
112,3.220558983761077,0.8,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,cook_at_home_1,go_to_gym_1
113,2.8895247676094327,0.72,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,cook_at_home_1,drink_coffee_1
114,4.461138677341963,0.94,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,dairy_products_1,go_to_gym_1
115,4.304714449393306,0.96,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,dairy_products_1,drink_coffee_1
116,5.065305633521187,0.96,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,driving_1,go_to_gym_1,drink_coffee_1
117,6.092871727638431,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cook_at_home_1,dairy_products_1,go_to_gym_1
118,6.85132814979986,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cook_at_home_1,dairy_products_1,drink_coffee_1
119,5.65605547668311,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cook_at_home_1,go_to_gym_1,drink_coffee_1
120,6.1935754520070585,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,dairy_products_1,go_to_gym_1,drink_coffee_1
121,3.3723053085154704,0.81,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,skiing_1
122,4.159934179155243,0.92,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,podcast_1
123,5.646319374321261,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,driving_1
124,5.778938273874163,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,cook_at_home_1
125,5.818992178527134,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,dairy_products_1
126,5.967923095171875,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,go_to_gym_1
127,5.894325776775661,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,tennis_1,drink_coffee_1
128,2.75611019874359,0.59,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,podcast_1
129,4.055848635674356,0.91,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,driving_1
130,4.426301945303491,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,cook_at_home_1
131,4.247879975877444,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,dairy_products_1
132,3.755432891711722,0.87,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,go_to_gym_1
133,4.931561734835925,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,skiing_1,drink_coffee_1
134,4.7189228820140885,0.94,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,podcast_1,driving_1
135,4.80730917549982,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,podcast_1,cook_at_home_1
136,5.202728449660857,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,podcast_1,dairy_products_1
137,4.146771396926348,0.96,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,podcast_1,go_to_gym_1
138,5.476456950747638,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,podcast_1,drink_coffee_1
139,4.288984440925325,0.96,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,driving_1,cook_at_home_1
140,6.01502959169326,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,driving_1,dairy_products_1
141,6.089259961245616,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,driving_1,go_to_gym_1
142,5.454380366173039,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,driving_1,drink_coffee_1
143,7.149358526613286,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,cook_at_home_1,dairy_products_1
144,6.035202235670245,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,cook_at_home_1,go_to_gym_1
145,6.255904400455609,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,cook_at_home_1,drink_coffee_1
146,6.820181029444044,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,dairy_products_1,go_to_gym_1
147,7.209225699324435,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,dairy_products_1,drink_coffee_1
148,6.440124630154873,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,grocery_1,go_to_gym_1,drink_coffee_1
149,1.7967707423488404,0.17,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,skiing_1,podcast_1
150,2.528497489456764,0.53,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,skiing_1,driving_1
151,3.0475308858024728,0.79,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,skiing_1,cook_at_home_1
152,2.938816280898233,0.68,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,skiing_1,dairy_products_1
153,2.3055987892557828,0.43,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,skiing_1,go_to_gym_1
154,3.0317537109154453,0.73,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,skiing_1,drink_coffee_1
155,3.243428133010584,0.84,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,podcast_1,driving_1
156,3.6934010045097496,0.88,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,podcast_1,cook_at_home_1
157,3.7140670693607194,0.93,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,podcast_1,dairy_products_1
158,3.20211097116133,0.79,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,podcast_1,go_to_gym_1
159,3.7387386724822846,0.88,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,podcast_1,drink_coffee_1
160,3.2220391845099936,0.79,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,driving_1,cook_at_home_1
161,4.3925144979056885,0.99,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,driving_1,dairy_products_1
162,4.450652466516315,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,driving_1,go_to_gym_1
163,4.292297065690521,0.91,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,driving_1,drink_coffee_1
164,5.053182552503766,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,cook_at_home_1,dairy_products_1
165,4.763087230059572,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,cook_at_home_1,go_to_gym_1
166,4.795598740345096,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,cook_at_home_1,drink_coffee_1
167,4.8498282080013775,0.98,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,dairy_products_1,go_to_gym_1
168,5.36171951453096,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,dairy_products_1,drink_coffee_1
169,4.758702619996665,1,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,tennis_1,go_to_gym_1,drink_coffee_1
170,2.3819033449935207,0.35,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,podcast_1,driving_1
171,2.7946894933009077,0.61,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,podcast_1,cook_at_home_1
172,2.675834556480989,0.56,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,podcast_1,dairy_products_1
173,1.88019213043377,0.22,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,podcast_1,go_to_gym_1
174,2.8356263323222537,0.65,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,podcast_1,drink_coffee_1
175,2.574611177909752,0.55,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,driving_1,cook_at_home_1
176,3.214191915071141,0.78,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,driving_1,dairy_products_1
177,2.9633703202603874,0.7,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,driving_1,go_to_gym_1
178,3.461025379410728,0.74,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,driving_1,drink_coffee_1
179,3.93961587224171,0.93,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,cook_at_home_1,dairy_products_1
180,3.2814979466551937,0.8,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,cook_at_home_1,go_to_gym_1
181,3.777715388670304,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,cook_at_home_1,drink_coffee_1
182,2.932848033625458,0.69,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,dairy_products_1,go_to_gym_1
183,3.7854712179793406,0.93,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,dairy_products_1,drink_coffee_1
184,3.2751246624313963,0.83,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,skiing_1,go_to_gym_1,drink_coffee_1
185,2.757684722319298,0.62,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,podcast_1,driving_1,cook_at_home_1
186,3.6383243922582396,0.89,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,podcast_1,driving_1,dairy_products_1
187,3.7238286289009763,0.86,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,podcast_1,driving_1,go_to_gym_1
188,3.48129468253255,0.87,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,podcast_1,driving_1,drink_coffee_1
189,4.77121783761196,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,podcast_1,cook_at_home_1,dairy_products_1
190,4.040473821788837,0.94,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,podcast_1,cook_at_home_1,go_to_gym_1
191,4.577000171966494,0.97,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,podcast_1,cook_at_home_1,drink_coffee_1
192,4.09402950923368,0.92,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,cigarettes_1,podcast_1,dairy_products_1,go_to_gym_1
