"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","30ZX6P7VF9KQMC3S38CU1YEUY2SJ2K","A1V43JRNRUI4NP","Submitted","Mon Jan 07 13:51:51 PST 2019","Mon Jan 07 14:03:06 PST 2019","Thu Jan 10 14:03:06 PST 2019","","","","675","0% (0/0)","0% (0/0)","0% (0/0)","69079576"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","317HQ483I8HQGN8F79PEHL2SWJ3IN9","A887E5HQIBGSL","Submitted","Mon Jan 07 14:44:39 PST 2019","Mon Jan 07 14:46:26 PST 2019","Thu Jan 10 14:46:26 PST 2019","","","","107","0% (0/0)","0% (0/0)","0% (0/0)","41559720"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","3180JW2OT51IL9MFLRESZ5H6IDU5JK","A1X388C6SDCDEY","Submitted","Mon Jan 07 14:59:52 PST 2019","Mon Jan 07 15:02:15 PST 2019","Thu Jan 10 15:02:15 PST 2019","","","","143","0% (0/0)","0% (0/0)","0% (0/0)","90705133"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31EUONYN2WSDKESR7VOABZSRUUPOVA","A2X9VV3B0FZKHY","Submitted","Mon Jan 07 13:23:20 PST 2019","Mon Jan 07 13:26:10 PST 2019","Thu Jan 10 13:26:10 PST 2019","","","","170","0% (0/0)","0% (0/0)","0% (0/0)","81870040"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31IBVUNM9TOJE1FY8S5KO5JD2UAVF9","A2LPY49BZCZZN3","Submitted","Mon Jan 07 14:28:43 PST 2019","Mon Jan 07 14:28:54 PST 2019","Thu Jan 10 14:28:54 PST 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","3LBF2COMP"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31LVTDXBL8ZDLM8DLJ38ILZUEJ7LRX","A35Z8PORFPTQU6","Submitted","Mon Jan 07 13:22:53 PST 2019","Mon Jan 07 13:24:51 PST 2019","Thu Jan 10 13:24:51 PST 2019","","","","118","0% (0/0)","0% (0/0)","0% (0/0)","76116095"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31LVTDXBL8ZDLM8DLJ38ILZUEJ7RL3","A4KJ1KX9I3QRZ","Submitted","Mon Jan 07 13:23:38 PST 2019","Mon Jan 07 13:28:02 PST 2019","Thu Jan 10 13:28:02 PST 2019","","","","264","0% (0/0)","0% (0/0)","0% (0/0)","97477551"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31LVTDXBL8ZDLM8DLJ38ILZUEKNRLL","AW9EDKKC3T76Q","Submitted","Mon Jan 07 14:52:57 PST 2019","Mon Jan 07 14:55:11 PST 2019","Thu Jan 10 14:55:11 PST 2019","","","","134","0% (0/0)","0% (0/0)","0% (0/0)","19981500"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31N2WW6R9SFZ2SDFOIZE5ARUB95F3I","A14ROPJKQ4KB6V","Submitted","Mon Jan 07 13:20:12 PST 2019","Mon Jan 07 13:22:18 PST 2019","Thu Jan 10 13:22:18 PST 2019","","","","126","0% (0/0)","0% (0/0)","0% (0/0)","85860990"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31Q0U3WYDQ4QDWKUJVNJTPZGF1B17B","AMAIDN3DK1LTT","Submitted","Mon Jan 07 13:33:48 PST 2019","Mon Jan 07 13:38:23 PST 2019","Thu Jan 10 13:38:23 PST 2019","","","","275","0% (0/0)","0% (0/0)","0% (0/0)","34312280"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31Q0U3WYDQ4QDWKUJVNJTPZGF1C71I","A1SNC8UL8YFRH5","Submitted","Mon Jan 07 13:34:47 PST 2019","Mon Jan 07 13:38:56 PST 2019","Thu Jan 10 13:38:56 PST 2019","","","","249","100% (2/2)","0% (0/0)","0% (0/0)","74472473"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31QNSG6A5SI8OW4FIGWY8ZMOT7K875","AGO0UK0SSGD07","Submitted","Mon Jan 07 13:51:20 PST 2019","Mon Jan 07 13:52:51 PST 2019","Thu Jan 10 13:52:51 PST 2019","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","59588715"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31UV0MXWNR1MQY2939TSN4265XV5IW","A3NUGEFZI0O3AG","Submitted","Mon Jan 07 13:55:09 PST 2019","Mon Jan 07 13:58:50 PST 2019","Thu Jan 10 13:58:50 PST 2019","","","","221","0% (0/0)","0% (0/0)","0% (0/0)","33845890"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","31Z0PCVWUL4RMGW3LE7TZVIB7KZ7TN","ANZR2DCSMD0NX","Submitted","Mon Jan 07 13:20:46 PST 2019","Mon Jan 07 13:23:52 PST 2019","Thu Jan 10 13:23:52 PST 2019","","","","186","0% (0/0)","0% (0/0)","0% (0/0)","99976502"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","320DUZ38G8BG16BZ2NXJ328V8M9GJE","AA0N2VT19BJFG","Submitted","Mon Jan 07 15:11:41 PST 2019","Mon Jan 07 15:13:41 PST 2019","Thu Jan 10 15:13:41 PST 2019","","","","120","100% (1/1)","0% (0/0)","0% (0/0)","98042323"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","326O153BMJN5E6FGMWLK01S6QLFDEW","A22FGOCLVW06TK","Submitted","Mon Jan 07 13:22:12 PST 2019","Mon Jan 07 13:23:44 PST 2019","Thu Jan 10 13:23:44 PST 2019","","","","92","0% (0/0)","0% (0/0)","0% (0/0)","36776615"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","326O153BMJN5E6FGMWLK01S6QMXDEG","A3HWJUL2SS2QNT","Submitted","Mon Jan 07 15:08:49 PST 2019","Mon Jan 07 15:15:02 PST 2019","Thu Jan 10 15:15:02 PST 2019","","","","373","0% (0/0)","0% (0/0)","0% (0/0)","67280686"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","32AT8R96GMYS5RVK9MVEZI09DCKUSP","A3SXV3VD8DJ0YX","Submitted","Mon Jan 07 13:30:43 PST 2019","Mon Jan 07 13:38:05 PST 2019","Thu Jan 10 13:38:05 PST 2019","","","","442","100% (1/1)","0% (0/0)","0% (0/0)","78789706"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","32EYX73OY1YG4CV7UXV998VDRAZRUW","A3I678PQODOH7S","Submitted","Mon Jan 07 13:19:57 PST 2019","Mon Jan 07 13:21:32 PST 2019","Thu Jan 10 13:21:32 PST 2019","","","","95","0% (0/0)","0% (0/0)","0% (0/0)","24730885"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","32M8BPYGAUBK6VRTK5CJR1TVV69IGR","A17IHC8O946XPF","Submitted","Mon Jan 07 14:00:00 PST 2019","Mon Jan 07 14:01:24 PST 2019","Thu Jan 10 14:01:24 PST 2019","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","85982058"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","32M8BPYGAUBK6VRTK5CJR1TVV7JIG3","ASDU2G51DX5M7","Submitted","Mon Jan 07 15:30:37 PST 2019","Mon Jan 07 15:34:59 PST 2019","Thu Jan 10 15:34:59 PST 2019","","","","262","0% (0/0)","0% (0/0)","0% (0/0)","77546884"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","32RIADZISTTTOT15UG4WME2FEZV4SB","AZBGEXYEZE2C6","Submitted","Mon Jan 07 13:20:22 PST 2019","Mon Jan 07 13:29:01 PST 2019","Thu Jan 10 13:29:01 PST 2019","","","","519","0% (0/0)","0% (0/0)","0% (0/0)","94532312"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","32SCWG5HIITAQOPRLNTHO7HIN6U6PI","A15ZVTA3GEND0K","Submitted","Mon Jan 07 13:19:16 PST 2019","Mon Jan 07 13:22:48 PST 2019","Thu Jan 10 13:22:48 PST 2019","","","","212","0% (0/0)","0% (0/0)","0% (0/0)","87631820"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","32VNZTT0A8THNE1SFR4RW4XJSXC4RN","A3V8QQ1EEO0DF6","Submitted","Mon Jan 07 13:19:54 PST 2019","Mon Jan 07 13:23:10 PST 2019","Thu Jan 10 13:23:10 PST 2019","","","","196","100% (1/1)","0% (0/0)","0% (0/0)","11817259"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","32Z9ZLUT1M982DX72676WY1IMFIHOH","A1P8K83P1987GB","Submitted","Mon Jan 07 13:39:31 PST 2019","Mon Jan 07 13:42:17 PST 2019","Thu Jan 10 13:42:17 PST 2019","","","","166","0% (0/0)","0% (0/0)","0% (0/0)","28812904"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","32ZKVD547GC9PB1ZJGDIMK09WCS3B5","A28ULQUEIUK7JU","Submitted","Mon Jan 07 14:40:05 PST 2019","Mon Jan 07 14:43:47 PST 2019","Thu Jan 10 14:43:47 PST 2019","","","","222","0% (0/0)","0% (0/0)","0% (0/0)","86282756"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","333U7HK6IA4DPM180XWBXH5YVTBJDN","A1MOXHDRAGG0K1","Submitted","Mon Jan 07 13:22:24 PST 2019","Mon Jan 07 13:25:49 PST 2019","Thu Jan 10 13:25:49 PST 2019","","","","205","0% (0/0)","0% (0/0)","0% (0/0)","28585388"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","336KAV9KYRHGH1YRP8DXBLTIB6VY2N","A1ONILGBGJ8Y5K","Submitted","Mon Jan 07 13:27:49 PST 2019","Mon Jan 07 13:38:59 PST 2019","Thu Jan 10 13:38:59 PST 2019","","","","670","100% (2/2)","0% (0/0)","0% (0/0)","35281640"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","336YQZE83W38MHS0OORKFX9NM6C5M9","A3BERJW8HE4LR9","Submitted","Mon Jan 07 13:37:28 PST 2019","Mon Jan 07 13:41:12 PST 2019","Thu Jan 10 13:41:12 PST 2019","","","","224","0% (0/0)","0% (0/0)","0% (0/0)","21809423"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","337RC3OW06R5ETPUU38IJIOXZPPVL5","A1FLEFIVFT809G","Submitted","Mon Jan 07 13:49:40 PST 2019","Mon Jan 07 13:51:31 PST 2019","Thu Jan 10 13:51:31 PST 2019","","","","111","100% (1/1)","0% (0/0)","0% (0/0)","33556258"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","338JKRMM27OJ0936SN2OV3HDXYBHAF","A20IKZ082TZP6P","Submitted","Mon Jan 07 13:29:57 PST 2019","Mon Jan 07 13:31:53 PST 2019","Thu Jan 10 13:31:53 PST 2019","","","","116","0% (0/0)","0% (0/0)","0% (0/0)","32646978"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","338JKRMM27OJ0936SN2OV3HDXZPAHO","A2MGOUM4TPD54V","Submitted","Mon Jan 07 14:43:00 PST 2019","Mon Jan 07 14:45:22 PST 2019","Thu Jan 10 14:45:22 PST 2019","","","","142","0% (0/0)","0% (0/0)","0% (0/0)","19827777"
"32TMVRKDGNN8JPO2QGTPH37PW1148Q","3DBJM5HJP60ECE1ENKX84D5MWUAP90","Estimation Game","Make some judgement about people's habits","game, language game","$0.20","Mon Jan 07 13:18:36 PST 2019","400","BatchId:3492534;OriginalHitTemplateId:920937340;","1800","259200","Thu Jan 10 13:18:36 PST 2019","","","33CKWXB73K9C2A5SUF6ASF83CF911C","ANFIXGL8EJKJG","Submitted","Mon Jan 07 13:27:22 PST 2019","Mon Jan 07 13:28:51 PST 2019","Thu Jan 10 13:28:51 PST 2019","","","","89","0% (0/0)","0% (0/0)","0% (0/0)","66559218"
